geneId	ctrl_1	ctrl_2	ctrl_3	kras_1	kras_2	kras_3
LINC02034	0	0	0	0	0	0
AL844170.1	0	0	0	0	0	0
MZT1	489	580	688	586	439	430
CECR3	0	3	0	0	0	0
AC127029.1	0	0	0	0	0	0
HIGD1AP2	0	0	0	0	0	0
PRKAR1B	760	792	791	832	742	821
RNF13	490	641	675	582	450	493
ACTR6	356	532	720	477	384	347
AP000997.3	0	0	0	0	0	0
TARS2	1479	1722	1623	1600	1265	1266
SCAT1	3	2	1	1	1	4
BCL10	316	367	420	402	288	289
AC009365.1	0	0	0	0	0	0
NOC2L	4276	5132	4367	4542	3740	3842
ABLIM1	1945	2469	2594	2563	1743	1881
IQCE	302	352	259	277	235	266
CD99L2	557	637	630	571	407	453
NSA2P4	0	0	0	0	0	0
TCF4	1627	1821	2033	1613	1247	1319
IDE	1333	1878	2014	1714	1224	1326
TYK2	790	918	796	749	678	710
AC093627.7	0	2	0	0	0	0
AC103808.1	0	0	0	0	0	0
GATAD1	942	1111	1247	1063	830	867
AC027613.1	0	0	0	0	0	0
AL133467.4	0	0	0	0	0	0
AC010883.1	10	14	12	11	7	11
FAM234A	3427	3725	3607	3415	2837	2873
RPS28	10313	11396	10426	9864	8874	9122
TMEM237	749	1032	1049	998	688	710
POLR2F	1284	1433	1172	1360	1104	1223
Z95327.1	0	0	0	0	0	0
CRTAC1	26	30	32	28	23	27
ATP6V0A1	1270	1468	1517	1441	1184	1191
PTPRG-AS1	77	100	99	84	63	65
KCNK2	3	7	2	8	4	0
AL390726.1	0	0	0	0	0	0
AC069335.1	0	0	0	0	0	0
TOP3A	1033	1252	1152	1213	895	969
AC062028.1	5	5	5	1	3	2
ATP2B2	23	20	27	19	15	7
LINC02672	0	0	1	0	1	0
RNA5SP90	0	0	0	0	0	0
HCG25	12	12	17	7	14	6
AC025449.2	1	4	4	2	0	0
PLPPR1	20	21	29	20	18	28
AL365203.2	15	11	8	16	12	11
LINC00881	0	0	0	0	0	0
PLK4	914	1359	1415	1195	886	873
PLEK2	6	6	7	5	3	4
KXD1	2941	3289	3044	3288	2718	2907
GOLGA8IP	4	11	4	4	2	7
PIMREGP3	0	0	0	0	0	0
COX5B	3692	3844	3443	3646	2962	3285
AC008565.1	0	0	0	0	0	0
GPRC5D-AS1	0	0	0	0	0	0
LINC02177	0	1	1	0	0	0
RNU6-195P	0	0	0	0	0	0
FAM185BP	14	11	12	3	6	6
SETSIP	0	0	0	1	0	0
PTDSS1	1402	1949	1775	1779	1323	1416
NAT10	2320	2894	2695	2635	2069	2179
LINC02289	20	31	18	19	7	8
CSNKA2IP	0	0	0	0	0	0
CST9L	0	0	0	0	0	0
ARMH4	398	418	516	473	340	433
MED22	1794	1965	1754	1894	1544	1713
AC092139.1	0	0	0	0	0	0
SYNDIG1	159	191	157	148	140	189
PPIAP28	0	0	0	0	0	0
BCAT2	979	1006	1000	1011	772	818
KIZ	748	881	932	838	697	704
MYF5	1	0	0	1	1	0
DNAJB6	6240	7784	7420	8251	6386	6991
AAMP	4001	4613	4261	4272	3463	3775
LRRTM4	161	163	187	182	110	143
AL121845.2	0	0	0	5	8	0
PPP1R2P1	0	0	0	0	0	0
PPP1R42	1	2	1	0	0	0
APAF1	553	681	802	716	496	468
FZR1	1197	1243	1230	1102	998	1053
CCDC198	0	0	0	0	0	0
SEPTIN8	1394	1722	1809	1702	1222	1409
SMYD2	245	361	276	321	259	265
RNF19A	289	327	398	377	256	302
C8orf34	14	19	17	15	15	10
AC080089.2	0	1	0	1	0	0
KIR3DL2	0	0	0	0	0	0
PARD6B	140	157	167	165	123	137
ZKSCAN8	1112	1319	1607	1182	867	926
AL356754.2	0	0	0	0	0	0
ACTG1P20	5	6	2	5	3	4
MIR4646	0	0	0	0	0	0
AC007312.1	0	0	0	0	0	0
VCL	9215	11043	11038	11081	8065	8207
SREK1IP1P1	0	0	0	0	0	0
CFAP20DC	231	261	273	283	234	212
AL591503.1	0	0	0	0	0	0
ZBTB40	785	935	882	935	711	768
EMD	1299	1294	1352	1461	1178	1287
CNR1	6	2	9	4	1	6
IL18BP	240	272	254	256	165	183
FAM166A	5	1	1	1	0	2
RN7SKP190	0	0	0	0	0	0
SLC30A6	718	879	1129	981	715	740
AC073873.1	0	0	0	0	0	0
AC024060.2	0	4	7	6	4	2
RNU6-1074P	0	0	0	0	0	0
AC005040.1	0	0	0	0	0	0
BBS7	440	644	645	562	441	440
ZNF549	366	414	409	428	325	317
ELAC1	132	142	184	122	85	126
MYLK2	6	11	8	9	5	9
AC239868.1	136	149	158	152	129	106
HSPA9	11588	15694	14541	15338	11304	12178
AL392086.3	1	0	0	1	1	1
PMS2P7	28	35	16	13	26	14
TCFL5	437	464	502	481	377	345
LRP3	1090	1077	985	819	763	820
AL358472.5	9	12	8	6	6	8
ANK2-AS1	0	0	0	0	0	0
AC015908.3	10	17	11	5	7	5
KRT14	0	0	0	0	0	0
AC026954.3	0	0	0	0	0	0
TTC9	969	1079	1054	1199	840	942
GM2A	1229	1487	1482	1397	1106	1175
BNIP3P30	0	0	0	0	0	0
SCYGR4	0	0	0	0	0	0
AC211476.5	0	5	3	0	0	0
AKR7A2	1104	1260	1159	1085	943	958
AC009078.2	0	0	0	0	0	0
AP003032.2	0	0	0	0	0	0
GNRHR2P1	0	0	0	0	0	0
AC007907.1	0	0	0	0	0	0
MIR6718	0	0	0	0	0	0
AC092159.2	0	0	0	0	0	0
AC106872.12	0	2	2	5	5	0
SEPTIN14P21	0	0	0	0	0	0
AC026771.1	0	0	0	0	0	0
AC068279.2	0	0	0	0	1	0
AL390066.3	0	0	0	0	0	0
ARL2BP	395	490	533	440	347	394
AC069257.3	0	0	6	0	6	4
IGHV1OR16-3	0	0	0	0	0	0
MIR5090	0	0	0	0	0	0
XKR5	312	319	303	264	191	188
AKAP12	4675	5276	5635	6117	4705	5447
AC090946.1	0	1	5	0	2	0
AP003025.2	0	0	2	0	0	0
AL138880.1	0	0	0	0	0	0
AP001476.3	0	0	0	0	0	0
BCL9	2571	3107	2751	2825	1990	2186
RPL37P25	0	0	0	0	0	0
DNM1P47	62	62	61	58	46	53
CCDC32	230	291	267	269	207	222
AL096712.1	0	0	0	0	0	0
SUCLA2P2	0	0	0	0	0	0
RNF14P1	1	1	0	0	0	0
FOXO4	669	718	633	765	623	776
AGBL4-AS1	0	0	0	0	0	0
SPATC1	0	0	0	0	0	0
MIR127	0	0	0	0	0	0
NIFKP4	0	0	0	0	0	0
LINC01139	481	606	555	513	405	404
ARF4-AS1	11	14	13	12	11	7
FABP5P15	0	0	0	0	0	0
AC106794.1	2	0	0	0	0	1
AL391863.2	0	0	0	0	0	0
RNU6-1210P	0	0	0	0	0	0
USP9YP20	0	0	0	0	0	0
RPSAP25	0	0	0	0	0	0
AL359076.1	0	0	0	0	0	0
DEGS1	965	1266	1517	1352	1022	1195
AL034403.1	0	0	0	0	0	0
AC022898.2	0	0	3	0	1	0
GRK6P1	0	0	0	0	0	0
RANBP2	4189	5291	6419	4883	3602	3716
CLUHP11	0	0	0	0	0	0
DNAJC3	574	713	791	741	530	562
BCAR1P1	0	0	0	0	0	0
MIR6759	0	0	0	0	0	0
HNRNPA1P1	0	0	0	0	0	0
AL589693.1	0	1	2	0	0	0
CA7	15	16	17	14	12	14
HOXB2	16	6	8	8	16	10
AC009163.7	0	16	15	4	28	4
AC106821.2	0	0	0	0	0	0
RNY4P24	0	0	0	0	0	0
NPIPB15	66	59	49	58	38	36
AL359195.2	0	0	0	0	0	0
AL096840.2	0	0	0	0	0	0
AC023794.5	1	1	2	2	4	1
OR10A2	0	0	0	0	0	0
AC090617.5	0	0	0	0	0	0
AC004918.3	36	66	72	42	31	49
PF4	17	7	13	18	15	19
RPS27P12	0	0	0	0	0	0
MIR138-2	0	0	0	0	0	0
AL355987.1	2	0	2	11	0	0
RNU6-118P	0	0	0	0	0	0
IGKV2-19	0	0	0	0	0	0
AL160159.1	0	0	0	0	0	0
EGR3	2	2	0	1	1	1
MIR3942	0	0	0	0	0	0
AL929601.1	0	0	0	0	0	0
AC079600.1	0	0	0	0	0	0
AC003005.1	10	10	15	6	12	9
MIR520H	0	0	0	0	0	0
AC104088.3	0	2	3	1	0	1
MIR548AA2	0	0	0	0	0	0
FAM162B	10	6	8	14	4	15
RNU6-1119P	0	0	0	0	0	0
SNORD115-28	0	0	0	0	0	0
AC011416.2	0	0	0	0	0	0
AC097375.2	0	0	0	0	0	0
RNU6-881P	0	0	0	0	0	0
AC115284.3	0	0	0	0	0	0
ATP10D	134	169	162	168	115	108
MIR218-2	0	0	0	0	0	0
AC090093.1	0	0	0	0	0	0
NUDT15	796	1094	1153	1007	787	817
MIR6720	0	0	0	0	0	0
AMD1P2	0	0	0	0	0	0
AC012409.2	0	0	0	0	0	0
OR2T11	0	0	0	0	0	0
AC008871.1	0	0	0	0	0	0
AC010203.2	0	0	0	0	0	0
RNU6-1204P	0	0	0	0	0	0
KRT8P25	0	0	0	0	0	0
PHBP6	0	0	0	0	0	0
AC009163.1	0	0	0	0	0	0
AC023157.1	0	0	0	0	0	0
PPP1R3C	54	72	96	66	50	59
AC092159.1	0	0	0	0	0	0
CLUHP6	0	0	0	0	0	0
AC104117.1	0	0	0	0	0	0
AC005606.1	0	0	0	0	0	0
TRAJ46	0	0	0	0	0	0
GJA3	10	12	14	14	19	19
H2BC14	0	0	1	1	0	0
RPL7P41	0	0	0	0	0	0
BTF3P2	0	0	0	0	0	0
AC106820.6	0	0	0	0	0	0
FMR1-IT1	1	0	1	0	0	0
AC009269.3	0	0	0	0	0	0
AC020913.1	0	0	0	0	0	0
GUCY2F	0	1	1	3	0	3
MIR6892	0	0	0	0	0	0
AL442067.2	0	0	0	1	0	2
CST7	0	0	0	0	0	0
AC008897.1	0	0	0	0	0	0
LINC00644	0	0	0	0	0	0
AL731532.1	0	0	0	0	0	0
RNA5SP456	0	0	0	0	0	0
AC084757.1	0	0	0	0	0	0
ISCA1P3	0	0	0	0	0	0
AC087164.2	0	0	2	0	0	0
RAD17P2	0	0	0	0	0	0
EBF2	5	6	7	9	6	6
RPS27AP19	0	0	0	0	0	0
AL139158.1	0	0	0	0	0	0
BMPR1B-DT	0	0	0	0	0	0
RNU5E-9P	0	0	0	0	0	0
ARHGAP16P	0	0	0	0	0	0
AC073389.1	17	19	16	13	14	10
AC091862.1	0	0	0	0	0	0
COX6A1P3	0	0	0	0	0	0
PPIAP35	0	0	0	0	0	0
AC034139.1	0	0	0	0	0	0
RNU6ATAC20P	0	0	0	0	0	0
EEF1A1P8	8	10	5	5	5	5
AC010618.1	0	0	0	0	0	0
C15orf56	17	17	18	24	11	22
WWC2-AS2	34	27	31	20	11	18
AC130686.1	0	1	1	0	0	3
MIR3651	0	0	0	0	0	0
DNAJB1P1	0	0	0	0	1	0
RNU6-299P	0	0	0	0	0	0
AC063962.1	1	2	0	0	0	0
AC073869.5	0	0	0	0	0	0
FP236383.6	1	1	7	3	0	1
RN7SL208P	0	0	0	0	0	0
MIR497	0	0	0	0	0	0
APOA4	0	0	1	0	0	0
HDGFP1	0	0	0	0	0	0
AC006482.1	0	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0
AC009878.1	2	0	1	1	1	0
AC087235.2	0	0	0	0	0	0
AP005019.2	0	0	0	0	0	0
AC037198.1	0	0	0	0	0	1
MTND4P20	0	0	0	0	0	0
AC097499.1	0	0	0	0	0	0
AL162591.1	0	0	0	0	0	0
AC129492.6	0	0	0	1	1	1
AC092451.2	0	0	0	0	0	0
H3P34	0	0	0	0	0	0
GAPVD1	1118	1501	1580	1576	1120	1274
TMEM25	342	372	399	384	294	304
TRIM17	45	50	46	34	21	35
CNTNAP3B	124	107	148	96	104	88
TBCE	1236	1607	1588	1571	1237	1225
AL450346.2	0	0	0	0	0	0
AC079089.1	8	6	6	10	5	9
PDE2A	83	105	97	85	84	84
VN1R107P	0	0	0	0	0	0
SRP14-AS1	71	102	113	73	70	86
RARS1	1709	2383	2607	2329	1723	1741
ASNSD1	765	1000	1186	993	789	758
KRT16P5	0	0	0	0	0	0
NEPRO	917	1200	1318	1157	928	839
FEZF2	0	0	0	0	1	0
ADRM1	3602	4114	3674	3504	3226	3345
FAN1	1824	2033	2198	2105	1520	1483
AC120194.1	0	0	0	0	0	0
PKP4-AS1	0	0	0	0	0	0
TBATA	0	0	0	1	2	0
KIF23	1904	2554	2595	2494	1786	1820
SLC1A5	6392	7630	6487	7046	5360	5637
PSMA5	2888	3592	3338	3407	2662	2707
USP17L18	0	0	0	0	0	0
ZNF692	886	958	888	794	627	671
AC068620.3	0	0	0	0	0	0
ATP1A1-AS1	86	98	85	64	49	48
UBE2E1	1750	2075	2285	1889	1492	1660
AOC4P	0	5	2	5	2	0
MBIP	307	384	536	381	292	321
LINC00924	0	0	0	0	0	0
RASGRP2	410	414	373	342	270	345
EPRS1	5530	7671	7661	7569	5547	5607
RN7SKP6	0	0	0	0	0	0
STK17B	188	230	288	273	200	218
AC007614.1	34	22	43	15	14	17
FBH1	1597	2001	1886	1916	1442	1531
VHL	1319	1578	1588	1574	1084	1204
TSSC4	766	818	778	726	649	668
NLGN1	169	219	243	182	128	134
SMARCAD1	1246	1852	2401	1685	1258	1188
PPFIA2-AS1	0	2	2	0	0	0
BBS4	1048	1240	1169	1028	810	856
ACAA2	2828	3629	3419	3651	2793	2895
LYRM4	993	1126	1177	1162	920	1000
CEBPZ	3761	5224	5817	5167	4275	4144
COPB1	2002	2827	3426	2805	2108	2039
EML1	677	780	947	828	639	776
AC007375.1	0	0	0	0	0	0
AL136309.2	0	0	0	0	0	0
HSPE1P23	0	0	0	0	0	0
LY96	0	0	0	0	0	0
BCO2	6	6	16	13	13	8
AL590396.2	0	0	0	0	0	0
TCAF2	2	6	1	1	2	7
SPTBN1	8567	10136	9644	9510	6942	7502
FSCN2	5	8	9	9	2	6
CSRNP3	207	224	284	207	152	172
PRR7-AS1	3	5	2	6	4	1
RPA2	1437	1788	1748	1621	1360	1348
MPP4	0	0	0	0	0	0
ANO10	963	1260	1398	1344	1010	1038
DPPA2P2	0	0	0	0	0	0
HYAL1	122	125	118	137	107	127
RN7SL520P	0	0	0	0	0	0
AC118942.1	0	0	0	0	0	0
UBXN1	2636	2915	2637	2585	2180	2431
AL049779.2	0	0	0	0	0	0
CCER2	5	8	5	5	1	3
BET1L	1102	1149	1109	1179	923	1019
AL357552.1	0	0	0	0	0	0
NDEL1	594	713	671	635	574	506
CEACAM21	0	1	2	1	0	1
BMPER	50	39	43	39	39	42
MIR890	0	0	0	0	0	0
AL390195.2	37	37	60	45	27	33
AC140479.3	2	4	0	0	2	1
AC006967.3	0	0	0	0	0	0
CCDC144B	23	15	19	23	4	13
MED30	227	281	247	235	218	182
ZNF277	338	397	549	350	318	309
ATP5MC2P3	0	0	0	0	0	0
AL353152.1	0	0	0	0	0	0
TNMD	42	47	55	61	33	56
IGHV3-6	0	0	0	0	0	0
SLFN13	1088	1290	1452	661	470	478
MIR4427	0	0	0	0	0	0
AL596214.1	28	30	19	24	14	15
FTL	23207	26813	24336	25097	21624	22817
AP003025.1	0	0	0	0	0	0
NRDE2	507	647	655	553	423	473
EEF1A1P11	5	7	3	6	4	12
AL645608.3	0	0	0	0	0	0
AC120193.1	0	0	0	0	0	0
AP001486.2	0	0	0	0	0	0
AC007681.1	5	8	7	2	6	0
CBFA2T2	923	1184	1207	1138	889	954
DCAF4	337	402	444	414	384	380
AP005233.1	0	0	0	0	0	0
AC092849.2	3	0	3	2	3	2
RPSAP54	1	3	5	5	2	2
LINC00348	0	0	0	0	0	0
AC096631.2	0	0	0	0	0	0
RN7SL359P	0	0	0	0	0	0
LINC00350	0	0	0	0	0	0
LINC01189	0	0	0	0	1	0
WDR70	957	1165	1152	1127	887	829
NDUFB2	1549	1632	1494	1546	1369	1389
AL358787.2	0	0	0	0	0	0
ASTN2	487	496	578	506	429	463
CMTM2	0	0	1	0	0	0
KRT8P27	0	0	0	0	0	0
RPL27P12	0	0	0	0	0	0
SLC22A5	182	250	220	178	128	132
OR5AQ1P	0	0	0	0	0	0
PUDPP2	0	0	0	0	0	0
AL121929.1	0	0	0	0	0	0
GIHCG	69	84	67	62	49	56
LINC01708	0	0	0	0	0	0
CICP1	0	0	0	0	0	0
MLXP1	0	0	0	0	0	0
AC118282.2	0	0	0	0	0	0
AC078962.3	0	0	0	0	0	0
EFCAB6	13	13	21	23	10	14
FKBP1B	1130	1307	1188	1306	1038	1055
AC104794.4	0	0	0	0	0	0
AL109807.1	1	5	6	1	5	1
GPR137C	112	86	114	103	48	61
ACTRT3	30	48	46	45	27	53
RNU6-1303P	0	0	0	0	0	0
AL356752.1	1	1	0	1	0	0
DSCAS	1	0	3	1	2	1
SLC44A3P1	0	0	0	0	0	0
PLEKHM1P1	232	205	216	197	171	192
AL391645.1	0	0	0	0	0	0
NEXN	121	141	178	178	127	122
C1RL-AS1	54	45	56	35	35	40
AC016877.3	0	0	0	0	0	0
KNOP1P3	0	0	0	0	0	0
HNRNPA3P3	1	0	0	0	0	1
TULP3P1	0	0	0	0	0	0
AL139125.1	3	13	3	3	9	9
AL031590.1	0	0	1	1	0	1
MIR30E	0	0	0	0	0	0
CRCT1	0	0	0	0	0	0
AL049779.1	0	4	0	0	0	1
AC012379.1	0	0	0	0	0	0
AC007422.1	0	0	0	0	0	0
AP000244.1	0	0	0	0	0	0
CLIC1	4337	5115	4537	5168	4109	4416
BRWD1-IT1	0	0	1	0	0	0
AL445307.1	0	0	0	0	0	0
PPP1R3F	289	312	279	283	213	268
LINC02192	0	1	0	0	0	1
AC018659.6	0	0	0	5	0	5
ITPKC	541	633	518	595	470	557
LINC02870	0	2	0	2	0	3
MIR4498	0	0	0	0	0	0
AC104451.2	0	1	0	0	0	0
BCAS2P2	0	0	0	0	0	0
PGA3	2	0	1	0	0	1
USP9YP29	0	0	0	0	0	0
CELA2A	0	0	0	0	0	0
MTA3P1	0	0	0	0	0	0
RNU7-133P	0	0	0	0	0	0
TERB2	0	0	0	0	0	0
IL2RG	0	0	2	0	1	0
MAP1LC3BP1	0	0	0	0	0	0
MXD3	376	408	319	326	290	291
TCEAL8	1073	1312	1245	1205	894	969
AC010127.1	0	0	0	0	0	0
FAM197Y6	0	0	0	0	0	0
AC092757.3	0	0	0	0	0	0
ELFN1-AS1	0	0	0	0	0	0
LINC00412	1	1	1	0	2	0
LINC01513	0	0	0	0	0	0
AL138479.1	0	0	0	0	0	0
AL590483.1	0	0	0	0	0	0
BCLAF1P2	3	0	0	1	0	1
CPA2	6	3	11	2	5	4
IGSF9	537	672	611	541	501	474
IFITM5	1	0	0	0	0	0
NF1P7	0	0	0	0	0	0
AC126915.3	0	0	0	0	0	0
WDR87	0	0	1	0	0	0
PID1	35	41	48	39	35	28
CU634019.4	0	0	0	0	0	0
RPL13AP	0	0	0	0	0	0
BOLA2B	1030	1024	828	985	852	845
AC243654.1	0	0	0	0	0	0
RPSAP17	0	0	0	0	3	1
AP003108.3	16	17	26	11	21	12
TIMD4	0	0	0	0	0	0
AC011442.1	0	0	0	0	0	0
LRP2BP	11	10	12	10	6	6
RNU6ATAC8P	0	0	0	0	0	0
AC124784.1	2	0	4	0	0	1
AC005921.2	0	0	0	0	0	0
AL512624.2	0	0	0	0	0	0
AC125634.1	0	0	1	0	0	0
AL589182.2	0	0	0	0	0	0
DOCK11P1	0	1	0	0	0	0
AC078850.2	0	0	0	0	0	0
AC007274.1	0	0	0	0	0	0
STMN1P1	0	1	1	0	0	0
RNU6-1273P	0	0	0	0	0	0
AC005229.1	0	0	0	0	0	0
MIR4730	0	0	0	0	0	0
AL445223.1	1	0	2	4	3	0
AL031118.1	4	13	18	15	6	5
AP003108.4	0	0	0	0	0	1
AL669970.2	0	0	0	0	0	0
AL035409.2	0	1	0	1	0	0
AC128657.1	0	0	0	0	0	0
AF015720.1	0	0	0	0	0	0
REREP1Y	0	0	0	0	0	0
AL160262.1	0	0	0	0	0	0
AC127381.1	0	0	0	0	0	0
MTND4P22	0	0	0	0	0	0
HBE1	3	0	1	0	0	2
AC106037.3	0	0	0	0	0	0
AC092666.2	0	0	0	0	0	0
AL929472.4	0	0	0	0	0	0
AL136531.1	0	8	3	2	1	2
AC068616.3	0	0	0	0	1	0
RNU6-955P	0	0	0	0	0	0
AL139142.1	0	0	0	0	0	0
AC040904.1	0	0	0	0	0	0
OR1L4	0	0	0	0	0	0
LINC01177	0	0	0	0	0	0
C2orf91	4	1	1	3	1	3
RPS3AP6	3	12	10	9	9	8
AL031736.1	3	4	2	6	1	1
KCNE5	49	41	48	58	43	49
AC019349.1	0	0	0	0	0	0
AC069454.1	0	0	0	0	0	0
OR4D8P	0	0	0	0	0	0
AL135929.2	0	0	1	0	1	0
ATP6V0CP3	0	0	0	0	0	0
AC016769.1	4	7	5	4	10	7
AC021192.1	0	0	0	0	0	0
ZSWIM5P2	0	0	0	0	0	0
AC113410.5	0	1	1	0	1	0
BX547991.2	1	0	0	0	0	0
AP001340.1	0	0	0	0	0	0
RNU6-211P	0	0	0	0	0	0
AL391099.1	0	0	0	0	0	0
AC106772.2	0	0	3	3	2	2
TLR6	1	3	4	3	6	2
RNA5SP534	0	0	0	0	0	0
AC009533.3	0	1	0	0	0	0
MIR4687	0	0	0	0	0	0
AC131888.1	0	0	0	0	0	0
COL4A2-AS2	0	0	0	0	0	0
AL133330.2	0	0	0	0	0	0
AC084064.1	0	0	0	0	0	0
AC026888.1	0	0	0	0	0	0
KIAA1210	0	0	0	0	0	0
AC140481.3	0	0	0	0	0	0
KRTAP9-9	0	0	0	0	0	0
AC026688.1	0	0	0	0	0	0
TPMTP3	0	0	0	0	0	0
AC108134.2	16	3	5	3	7	1
TPT1P1	0	0	0	0	0	0
AC005702.1	0	0	0	0	0	0
AC093106.2	0	0	0	0	0	0
AC015908.5	0	0	0	0	0	0
AC017006.2	0	0	0	0	0	0
AC076966.2	0	0	0	0	0	0
RN7SL648P	0	0	0	0	0	0
AP003122.4	0	0	0	0	0	0
AC068442.1	0	0	0	0	0	0
AC019084.1	0	0	0	0	0	0
SPACA6P-AS	7	7	7	1	2	3
SLC25A6P3	0	0	0	0	0	1
RN7SL705P	0	0	0	0	0	0
AP000522.1	0	0	0	0	0	0
AC136603.1	0	0	0	0	0	0
AL049745.2	0	0	0	0	0	0
AURKAP2	0	0	0	0	0	0
FP236240.3	0	0	0	0	0	0
RN7SKP189	0	0	0	0	0	0
NPM1P22	0	0	1	0	0	0
AKIRIN1P2	0	0	0	0	0	0
ZBTB18	422	498	510	537	386	420
AC013472.1	0	0	0	0	0	0
TVP23CP1	0	0	0	0	0	0
RN7SL681P	0	0	0	0	0	0
AC092746.1	0	0	0	0	0	0
Z73420.1	0	0	0	0	0	0
AL136310.1	0	0	0	0	0	0
AC005614.1	2	0	0	0	0	0
RNU6-684P	0	0	0	0	0	0
SLC25A51P1	0	0	0	0	0	0
AC092045.1	0	2	0	0	2	2
AC012673.1	0	0	0	3	0	0
AC073073.1	0	0	2	0	1	0
AC024603.1	0	0	0	0	0	0
AC107302.1	0	0	0	0	0	0
MIR101-2	0	0	0	0	0	0
AL132656.2	1	0	1	0	0	0
AC092183.1	0	0	0	0	0	0
AC017028.1	0	0	0	0	0	0
AC005400.1	2	0	3	3	1	1
AFF2-IT1	0	0	0	0	0	0
AC068473.4	0	0	0	0	0	0
AL138997.1	0	0	0	0	0	0
RPS7P15	0	0	0	0	0	0
AC019159.2	0	0	0	0	0	0
RNA5SP508	0	0	0	0	0	0
MIR6835	0	0	0	0	0	0
C2CD4D-AS1	22	36	40	28	30	36
MIR219B	0	0	0	0	0	0
TOMM22P3	0	0	0	0	0	0
AC104961.1	0	0	0	0	0	0
AC112242.2	0	0	0	0	0	0
RN7SL776P	0	0	0	0	0	0
RPL12P42	0	4	8	0	2	0
MIR5197	0	0	0	0	0	0
AC093390.2	0	0	0	0	0	0
AC018545.1	0	0	0	0	0	0
RNU6-410P	0	0	0	0	0	0
AP004245.1	0	0	0	0	0	0
AL031290.1	0	0	0	0	0	0
Z98742.3	1	0	0	0	0	0
RN7SL487P	0	0	0	0	0	0
ACTR3P3	0	0	0	0	0	0
RNU6-178P	0	0	0	0	0	0
AC092954.1	0	0	0	0	0	0
AC068044.1	0	0	0	0	0	0
GOLGA2P4	0	0	0	0	0	0
SPANXD	0	0	0	0	0	0
TRAJ8	0	0	0	0	0	0
AC093815.1	0	0	0	0	0	0
KRTAP13-6P	0	0	0	0	0	0
AL590632.1	0	0	0	0	0	0
AL391422.3	0	0	0	0	0	0
MAGI2-AS2	0	0	0	0	0	0
AC011290.2	0	0	0	0	0	0
SUCNR1	0	0	0	0	0	0
RPS27P22	0	0	0	0	0	0
RNU6-433P	0	0	0	0	0	0
RAET1M	0	0	0	0	0	0
ALG1L5P	0	0	0	0	0	0
AC067930.1	0	1	2	1	0	0
RBM41	285	324	335	256	213	247
AC104389.4	0	0	0	0	0	0
NTPCR	1320	1762	1779	1748	1273	1324
NSD1	5444	6646	6582	6745	4704	5102
NEDD1	810	1160	1271	1025	843	839
PDXK	2222	2360	2304	2315	1805	1821
AC112243.1	0	0	0	0	0	0
LGALSL-DT	4	4	2	1	0	3
Z80107.1	0	0	0	0	0	0
COX6B1P4	0	0	0	0	0	0
MRNIP	750	822	794	795	627	664
PTK2B	164	200	212	167	131	143
INTS2	1201	1549	1709	1444	1057	1102
WIF1	6	7	6	4	5	4
PPP1R9A	601	688	767	643	424	540
TSG101	1262	1737	1652	1514	1224	1279
UBA6-AS1	317	369	383	338	264	252
HBEGF	54	67	86	82	48	62
TMEM30B	756	974	865	851	643	757
HMGB1P14	1	0	0	0	0	0
UBR1	823	1095	1296	1025	762	808
MIR4636	0	0	0	0	0	0
TBCB	2141	2213	2013	2122	1926	2084
NIBAN3	6	4	3	5	8	1
LINC01255	0	0	0	0	0	0
LRCH4	1458	1439	1328	1300	1139	1233
GBA	658	802	734	692	575	584
CTD-2201I18.1	0	4	4	0	1	2
MIR9-3HG	1	6	4	4	4	4
AL360270.1	0	0	0	0	0	0
AC024270.3	1	0	0	0	0	0
DEFB117	0	0	0	0	0	0
AC138907.8	0	0	0	0	0	0
IMMP1L	179	259	267	200	148	191
RPS7P12	0	0	0	0	0	0
SAMD9L	0	1	0	0	0	0
MAPT-AS1	1	1	4	2	0	0
AC239600.2	0	0	0	0	0	0
WIPI1	502	545	539	588	466	525
TXNDC15	561	666	678	654	512	551
CNIH1	939	1314	1416	1108	873	937
YWHAEP7	1	0	0	0	0	0
AL133353.2	13	13	9	4	8	11
STX1A	185	213	201	185	140	174
ZNRD1	660	736	701	660	594	569
TNFSF10	2	0	2	0	0	2
AP001992.1	0	2	5	1	1	1
EIF2AK2	1155	1529	1699	1495	945	1056
TLX2	12	9	10	8	7	7
DGKI	6	7	10	9	6	5
BMP2K	501	628	647	599	460	506
AC069157.2	0	0	0	0	0	0
BCAT1	5224	7063	7898	6884	4741	4970
AC091100.1	0	0	0	0	0	0
AC016747.4	0	4	0	0	0	4
HMOX2	752	966	824	856	744	774
AL161782.1	0	0	0	0	0	0
FAM43A	74	63	78	48	34	64
CCDC183	32	31	25	28	11	24
LDLR	3107	3693	3392	3575	2838	3103
UACA	1062	1215	1460	1180	926	923
INPP5J	280	332	285	295	206	226
AP001790.1	2	0	0	0	0	0
TRMT112	3305	3845	3455	3481	2991	3008
MYH14	1616	1634	1559	1562	1245	1437
MIR1283-1	0	0	0	0	0	0
ZNF519P1	0	0	0	0	0	0
RPL22P2	1	0	0	0	1	2
EIF1B	987	1229	1383	1254	1000	963
MED29	1479	1766	1705	1571	1254	1394
CDKN2C	0	0	0	2	0	0
LINC02702	0	0	0	0	0	0
AL035250.2	0	0	0	0	0	0
